Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
21630.0,1500.0,21901.0,14407,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,8385.248,24870.912,5608.72,728.42
21150.0,1500.0,23762.0,15264,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,7337.018,24952.832,6333.413,790.61
8680.0,2000.0,47780.0,29909,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,3353.949,11141.12,2029.375,1589.13
7450.0,2000.0,49462.0,30709,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,2788.64,10608.64,1784.483,1645.22
8000.0,2000.0,47944.0,29601,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,2963.096,11264.0,1929.108,1594.58
25210.0,2000.0,10440.0,7161,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,16350.506,27181.056,4791.569,347.26
25360.0,2000.0,10473.0,7226,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,16372.189,27164.672,4801.134,348.35
25210.0,2000.0,10475.0,7269,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,16290.298,26591.232,4806.367,348.42
25030.0,2000.0,10815.0,7532,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,16145.326,27000.832,4746.406,360.37
25380.0,2000.0,10521.0,7241,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,16489.718,27033.6,4785.735,349.92
8720.0,2000.0,46560.0,27532,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,3282.96,11673.6,2147.037,1549.78
5.01,2000.0,59223.0,39800,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,1.779,8.424,1.018,1973.69
25430.0,2000.0,20716.0,13576,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,10865.441,27967.488,6206.425,689.02
24560.0,2000.0,22579.0,14711,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,9196.19,26542.08,6027.051,751.55
22350.0,2000.0,26708.0,17304,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,8384.377,24739.84,6299.397,889.9
15740.0,2000.0,36075.0,22356,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,5157.65,21282.816,4358.731,1201.48
6.27,2000.0,59452.0,39812,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,2.968,14.608,1.399,1981.31
24900.0,3000.0,25692.0,16816,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,10584.252,25722.88,6479.7,854.55
25580.0,3000.0,32315.0,21067,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,9003.12,27901.952,6306.536,1075.42
23170.0,3000.0,40033.0,25913,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,8924.042,28147.712,5831.335,1331.74
25530.0,3000.0,21898.0,14510,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,12959.956,26984.448,5913.437,728.28
26330.0,3000.0,20925.0,14259,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,12318.859,27852.8,5492.06,695.97
26530.0,3000.0,10853.0,7540,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,17562.07,28049.408,5034.868,361.57
17090.0,3000.0,42545.0,27672,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,9962.846,19431.424,3413.25,1415.14
26570.0,3000.0,10643.0,7284,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,17458.143,27901.952,5092.554,354.2
26640.0,3000.0,10705.0,7340,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,17488.022,28016.64,5089.271,356.09
26640.0,3000.0,10594.0,7320,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,17557.255,27951.104,5077.511,352.5
26590.0,3000.0,10597.0,7332,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,17454.75,28278.784,5097.083,352.51
17300.0,3000.0,41981.0,27911,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,10375.552,19939.328,3306.398,1398.73
16390.0,3000.0,45401.0,30995,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,9755.041,19152.896,3070.783,1511.62
16250.0,3000.0,45795.0,30720,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,9537.389,20283.392,3037.576,1523.8
16520.0,3000.0,44940.0,29378,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,9406.309,18989.056,3191.931,1496.72
27230.0,4000.0,10587.0,7315,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,17994.609,28360.704,5244.405,352.14
27180.0,4000.0,10733.0,7374,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,18019.393,28131.328,5230.397,357.71
19820.0,4000.0,44310.0,28651,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,12153.682,21987.328,3855.84,1473.77
19040.0,4000.0,48188.0,33282,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,11962.803,21151.744,3536.714,1606.3
24560.0,4000.0,37127.0,24809,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,9971.213,26624.0,6197.31,1235.25
25510.0,4000.0,30622.0,20394,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,11697.247,28966.912,5739.82,1018.57
25460.0,4000.0,25122.0,16429,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,12966.622,26460.16,5814.125,837.05
25620.0,4000.0,21895.0,14627,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,15499.379,27672.576,5550.281,728.91
26690.0,4000.0,20335.0,13318,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,14978.278,27475.968,5101.019,676.62
20500.0,4000.0,41391.0,27676,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,12973.043,22724.608,3941.233,1377.56
20510.0,4000.0,41771.0,27924,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,12905.495,23068.672,3942.987,1389.3
19910.0,4000.0,44045.0,28706,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,12443.147,21839.872,3845.573,1464.87
27280.0,4000.0,10681.0,7356,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,18103.392,28475.392,5236.258,355.27
27180.0,4000.0,10737.0,7336,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,17983.587,28246.016,5213.852,357.44
27180.0,4000.0,10778.0,7414,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,18041.662,28475.392,5263.859,358.49
27020.0,5000.0,19861.0,13168,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,16539.871,28966.912,5531.086,661.53
27610.0,5000.0,21477.0,14234,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,16649.386,29392.896,5401.985,714.3
26130.0,5000.0,23996.0,15946,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,15447.231,28164.096,4919.756,798.14
24950.0,5000.0,29868.0,19586,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,12715.108,25804.8,5619.489,994.11
26050.0,5000.0,37362.0,24395,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,14127.741,28606.464,6275.111,1244.17
27710.0,5000.0,10768.0,7352,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,18372.929,28524.544,5347.345,358.63
27740.0,5000.0,10733.0,7411,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,18421.092,28622.848,5356.47,357.01
27570.0,5000.0,10749.0,7411,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,18254.062,28491.776,5379.626,357.54
27710.0,5000.0,10716.0,7379,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,18519.636,28688.384,5324.875,356.78
27670.0,5000.0,10722.0,7383,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,18406.022,28459.008,5304.727,356.8
26410.0,6000.0,24058.0,15971,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,16145.851,28770.304,4865.804,800.26
26530.0,6000.0,29266.0,19229,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,15768.903,28327.936,5749.919,973.42
25080.0,6000.0,35735.0,23408,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,15005.937,28590.08,6006.487,1190.86
22690.0,6000.0,46304.0,30471,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,14920.834,24428.544,4336.07,1541.38
27100.0,6000.0,21618.0,14304,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,16941.47,28868.608,5203.939,719.04
23280.0,6000.0,41829.0,27830,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,15216.3,24821.76,4462.787,1391.21
22410.0,6000.0,48212.0,32354,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,14517.794,24543.232,4348.644,1603.96
22360.0,6000.0,47639.0,31939,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,14789.572,24018.944,4135.719,1586.07
23220.0,6000.0,42052.0,27961,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,15166.047,25280.512,4454.147,1400.67
26770.0,6000.0,20304.0,13668,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,16748.797,29556.736,5382.057,675.54
25890.0,10000.0,41294.0,27870,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,17160.533,27017.216,4901.636,1375.65
25870.0,10000.0,41640.0,27595,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,17308.09,27017.216,4926.333,1385.72
25360.0,10000.0,45958.0,30460,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,17021.527,26558.464,4902.754,1528.61
25480.0,10000.0,43924.0,28478,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,16724.88,26705.92,5002.893,1462.37
25460.0,10000.0,44208.0,29443,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,16818.118,26836.992,4951.78,1471.14
26770.0,10000.0,35133.0,22760,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,17068.856,28917.76,5467.61,1168.93
28380.0,10000.0,28059.0,18479,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,16764.216,29360.128,5452.991,933.57
27530.0,10000.0,23688.0,15751,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,17795.626,29179.904,5683.786,787.89
27750.0,10000.0,21232.0,14243,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,17954.443,29360.128,5588.677,707.11
28200.0,10000.0,20154.0,13464,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,18346.786,28966.912,5763.553,670.48
