Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
2110.0,6000.0,176824.0,120173,1,k8s,hr,1,exp14,5,0,0,1,8,512,30,312.194,3729.408,474.597,5893.56
6.33,10000.0,299104.0,199933,1,k8s,sn,1,exp14,2,0,0,1,8,512,30,2.137,60.704,1.433,9970.59
1440.0,10000.0,298262.0,199837,1,k8s,hr,1,exp14,5,0,0,1,8,512,30,205.93,2304.0,319.132,9941.71
1430.0,10000.0,296938.0,199937,1,k8s,hr,1,exp14,4,0,0,1,8,512,30,216.987,3072.0,327.954,9897.36
1950.0,10000.0,297821.0,199854,1,k8s,hr,1,exp14,3,0,0,1,8,512,30,246.268,3733.504,424.47,9927.39
1750.0,10000.0,297875.0,199840,1,k8s,hr,1,exp14,2,0,0,1,8,512,30,241.516,2684.928,380.98,9928.97
1280.0,10000.0,297181.0,199940,1,k8s,hr,1,exp14,1,0,0,1,8,512,30,193.349,2162.688,292.712,9905.95
4.89,10000.0,300287.0,199836,1,k8s,sn,1,exp14,1,0,0,1,8,512,30,1.862,61.6,1.009,10009.95
13270.0,10000.0,245241.0,161475,1,k8s,sn,1,exp14,5,0,0,1,8,512,30,2462.712,18432.0,3539.77,8174.69
62.14,10000.0,299033.0,199904,1,k8s,sn,1,exp14,4,0,0,1,8,512,30,4.964,445.952,10.855,9967.9
7.32,10000.0,299081.0,199918,1,k8s,sn,1,exp14,3,0,0,1,8,512,30,2.56,65.856,3.304,9969.65
