Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
24690.0,1500.0,9280.0,6510,1,nomad,mm,1,exp13,1,0,1,0,8,512,30,15635.069,27000.832,4653.901,309.09
25590.0,2000.0,9665.0,6772,1,nomad,mm,1,exp13,5,0,1,0,8,512,30,16539.862,27492.352,4835.686,321.93
1.35,2000.0,59717.0,39856,1,nomad,sn,1,exp13,2,0,1,0,8,512,30,0.764,3.23,0.199,1990.34
1.36,2000.0,59703.0,39852,1,nomad,sn,1,exp13,3,0,1,0,8,512,30,0.765,3.104,0.2,1990.06
25690.0,2000.0,9675.0,6770,1,nomad,mm,1,exp13,3,0,1,0,8,512,30,16665.918,27590.656,4867.132,321.82
25770.0,2000.0,9391.0,6531,1,nomad,mm,1,exp13,2,0,1,0,8,512,30,16830.099,27361.28,4863.221,312.4
25530.0,2000.0,9495.0,6645,1,nomad,mm,1,exp13,1,0,1,0,8,512,30,16596.632,27017.216,4876.22,315.93
1.34,2000.0,59711.0,39856,1,nomad,sn,1,exp13,4,0,1,0,8,512,30,0.757,2.218,0.197,1989.77
1.33,2000.0,59460.0,39812,1,nomad,sn,1,exp13,5,0,1,0,8,512,30,0.761,4.124,0.196,1981.37
1.35,2000.0,59463.0,39810,1,nomad,sn,1,exp13,1,0,1,0,8,512,30,0.757,5.252,0.198,1981.5
25800.0,2000.0,9324.0,6482,1,nomad,mm,1,exp13,4,0,1,0,8,512,30,16757.872,27557.888,4873.972,310.49
1.04,3000.0,89546.0,59889,1,nomad,sn,1,exp13,1,0,1,0,8,512,30,0.628,3.094,0.156,2984.24
1.03,3000.0,89543.0,59885,1,nomad,sn,1,exp13,2,0,1,0,8,512,30,0.628,3.1,0.151,2984.0
1.03,3000.0,89539.0,59889,1,nomad,sn,1,exp13,3,0,1,0,8,512,30,0.618,4.312,0.155,2984.23
26790.0,3000.0,9527.0,6717,1,nomad,mm,1,exp13,2,0,1,0,8,512,30,17702.635,28229.632,5059.922,317.16
1.02,3000.0,89920.0,59867,1,nomad,sn,1,exp13,4,0,1,0,8,512,30,0.63,1.815,0.152,2997.0
26900.0,3000.0,9588.0,6690,1,nomad,mm,1,exp13,5,0,1,0,8,512,30,17707.209,28098.56,5140.816,318.95
27030.0,3000.0,9577.0,6607,1,nomad,mm,1,exp13,4,0,1,0,8,512,30,17787.427,28229.632,5147.78,318.73
26920.0,3000.0,9484.0,6605,1,nomad,mm,1,exp13,3,0,1,0,8,512,30,17778.46,28262.4,5127.535,315.71
26900.0,3000.0,9700.0,6689,1,nomad,mm,1,exp13,1,0,1,0,8,512,30,17698.539,28196.864,5128.631,323.14
1.05,3000.0,89552.0,59887,1,nomad,sn,1,exp13,5,0,1,0,8,512,30,0.636,3.292,0.155,2984.68
0.94,4000.0,120024.0,80081,1,nomad,sn,1,exp13,5,0,1,0,8,512,30,0.575,2.682,0.14,4000.04
0.91,4000.0,120039.0,80072,1,nomad,sn,1,exp13,4,0,1,0,8,512,30,0.551,2.446,0.143,4000.65
0.92,4000.0,120028.0,80079,1,nomad,sn,1,exp13,3,0,1,0,8,512,30,0.556,3.298,0.147,4000.65
0.94,4000.0,119052.0,80077,1,nomad,sn,1,exp13,2,0,1,0,8,512,30,0.572,1.697,0.143,3968.39
0.93,4000.0,120015.0,80078,1,nomad,sn,1,exp13,1,0,1,0,8,512,30,0.565,2.029,0.142,4000.29
27480.0,4000.0,9688.0,6743,1,nomad,mm,1,exp13,5,0,1,0,8,512,30,18323.306,28639.232,5230.031,322.65
27490.0,4000.0,9405.0,6580,1,nomad,mm,1,exp13,4,0,1,0,8,512,30,18089.069,28688.384,5317.632,312.8
27570.0,4000.0,9635.0,6693,1,nomad,mm,1,exp13,3,0,1,0,8,512,30,18383.436,28639.232,5309.19,321.17
27590.0,4000.0,9592.0,6703,1,nomad,mm,1,exp13,2,0,1,0,8,512,30,18300.62,28753.92,5287.92,319.57
27460.0,4000.0,9717.0,6759,1,nomad,mm,1,exp13,1,0,1,0,8,512,30,18287.155,28442.624,5244.719,323.71
27950.0,5000.0,9836.0,6818,1,nomad,mm,1,exp13,5,0,1,0,8,512,30,18642.035,28721.152,5367.62,327.65
27850.0,5000.0,9659.0,6636,1,nomad,mm,1,exp13,4,0,1,0,8,512,30,18479.903,28672.0,5403.129,321.67
27900.0,5000.0,9708.0,6799,1,nomad,mm,1,exp13,3,0,1,0,8,512,30,18726.115,28786.688,5363.355,322.91
27930.0,5000.0,9634.0,6707,1,nomad,mm,1,exp13,2,0,1,0,8,512,30,18829.832,29032.448,5340.031,320.67
27850.0,5000.0,9684.0,6733,1,nomad,mm,1,exp13,1,0,1,0,8,512,30,18505.439,28835.84,5355.918,322.36
0.89,6000.0,179420.0,120199,1,nomad,sn,1,exp13,4,0,1,0,8,512,30,0.518,3.72,0.141,5980.83
0.92,6000.0,179426.0,120203,1,nomad,sn,1,exp13,1,0,1,0,8,512,30,0.524,5.1,0.15,5981.18
0.91,6000.0,179436.0,120210,1,nomad,sn,1,exp13,2,0,1,0,8,512,30,0.529,4.07,0.138,5980.03
0.93,6000.0,179389.0,120203,1,nomad,sn,1,exp13,3,0,1,0,8,512,30,0.533,3.924,0.142,5979.25
0.89,6000.0,179417.0,120201,1,nomad,sn,1,exp13,5,0,1,0,8,512,30,0.522,2.418,0.136,5980.45
20140.0,10000.0,128370.0,81397,1,nomad,sn,1,exp13,4,0,1,0,8,512,30,8875.436,24346.624,3940.202,4277.37
19450.0,10000.0,128755.0,82854,1,nomad,sn,1,exp13,3,0,1,0,8,512,30,9419.752,23937.024,3737.668,4282.44
20090.0,10000.0,128471.0,80431,1,nomad,sn,1,exp13,2,0,1,0,8,512,30,10809.956,23166.976,4137.864,4282.42
21690.0,10000.0,123963.0,82024,1,nomad,sn,1,exp13,1,0,1,0,8,512,30,11502.118,25100.288,4189.996,4131.74
19790.0,10000.0,127624.0,81324,1,nomad,sn,1,exp13,5,0,1,0,8,512,30,11006.603,22200.32,4090.386,4244.82
