Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
9730.0,1000.0,24319.0,16217,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,3529.97,14229.504,2169.505,810.71
8.47,1000.0,29656.0,19935,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,4.077,26.912,1.282,987.18
11.22,1000.0,29789.0,19967,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,4.359,63.04,2.062,992.54
7.66,1000.0,29786.0,19968,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,4.768,46.176,1.46,992.65
7.82,1000.0,29784.0,19966,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,5.141,13.688,0.902,991.96
6.78,1000.0,29793.0,19968,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,3.664,11.92,1.506,992.61
8.1,1000.0,29930.0,20000,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,5.356,12.304,0.855,997.31
7.7,1000.0,29792.0,19966,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,3.232,104.64,1.719,992.79
7.86,1000.0,29658.0,19934,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,3.287,60.288,1.52,987.29
7.9,1000.0,29932.0,19999,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,3.246,11.864,1.428,997.43
7.83,1000.0,29656.0,19933,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,3.252,12.016,1.381,987.95
8.57,1000.0,29787.0,19965,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,5.377,41.888,1.552,992.53
7.89,1000.0,29792.0,19964,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,4.388,13.104,0.973,992.66
7.03,1500.0,44446.0,29656,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,2.994,123.136,1.466,1481.01
16340.0,1500.0,23994.0,16175,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,9142.687,19824.64,3159.363,798.03
16300.0,1500.0,23792.0,15906,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,8930.907,18874.368,3257.652,791.36
7.03,1500.0,44242.0,29627,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,2.935,60.576,1.335,1474.51
6.95,1500.0,44442.0,29654,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,2.969,54.4,1.251,1480.25
7.2,1500.0,44620.0,29672,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,3.288,279.552,7.147,1486.51
7.05,1500.0,44444.0,29656,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,2.977,11.848,1.226,1480.87
15910.0,1500.0,24379.0,16030,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,8679.39,19628.032,3171.781,811.22
19380.0,1500.0,14500.0,6479,1,k8s,mm,1,exp13,3,0,1,0,8,512,30,6928.761,22413.312,3530.999,482.31
16440.0,1500.0,23694.0,15924,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,9138.864,19775.488,3215.811,788.39
2130.0,2000.0,59119.0,39467,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,193.233,5967.872,470.39,1969.89
8.45,2000.0,59707.0,39851,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,4.838,20.944,1.265,1990.05
9.5,2000.0,59456.0,39814,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,5.4,36.992,1.473,1981.13
19220.0,2000.0,24267.0,16110,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,11597.364,22691.84,3710.691,807.19
19430.0,2000.0,23847.0,15874,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,11831.238,22380.544,3679.871,794.51
19690.0,2000.0,23894.0,16056,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,11730.399,21790.72,3790.582,794.77
19370.0,2000.0,23961.0,16036,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,11612.704,22216.704,3720.77,798.12
10.28,2000.0,59449.0,39811,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,5.555,42.88,1.746,1981.23
9.25,2000.0,59459.0,39814,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,5.423,16.64,1.143,1981.63
19460.0,2000.0,23911.0,15968,1,k8s,mm,1,exp13,3,0,1,0,8,512,30,11747.501,22265.856,3707.481,795.45
6.99,2000.0,59468.0,39813,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,3.054,233.984,5.317,1981.85
6.81,2000.0,59710.0,39856,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,2.824,11.504,1.176,1989.85
6.72,2000.0,59464.0,39812,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,2.825,10.936,1.175,1981.62
6.76,2000.0,59465.0,39811,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,2.827,66.176,1.209,1981.64
6.85,2000.0,59463.0,39812,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,2.842,68.352,1.227,1981.56
6.8,2500.0,74587.0,49973,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,2.772,10.704,1.176,2485.82
6.79,2500.0,74592.0,49974,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,2.823,201.984,2.892,2485.5
6.7,2500.0,74004.0,49975,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,2.765,53.824,1.204,2465.87
6.6,2500.0,74909.0,50009,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,2.748,65.088,1.182,2496.73
658.94,2500.0,73952.0,49869,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,204.869,1251.328,132.575,2463.02
3040.0,3000.0,86975.0,59321,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,816.153,4960.256,667.746,2897.02
9050.0,3000.0,72384.0,47629,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,3505.837,13377.536,2115.699,2409.49
7340.0,3000.0,77358.0,53981,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,3108.615,9912.32,1620.595,2574.89
14270.0,3000.0,54966.0,36265,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,7281.939,18382.848,2974.455,1831.98
13980.0,3000.0,56068.0,36849,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,7076.522,18284.544,2886.312,1868.79
8.77,3000.0,89540.0,59885,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,4.408,57.056,1.736,2984.49
2180.0,3000.0,87560.0,59584,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,569.933,4014.08,458.323,2918.74
6.66,3000.0,89536.0,59889,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,2.733,13.248,1.143,2984.14
6.78,3000.0,89537.0,59890,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,2.785,56.992,1.243,2983.91
22820.0,3000.0,23569.0,15681,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,14591.466,24772.608,4347.507,785.52
22640.0,3000.0,23997.0,16043,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,14517.663,24559.616,4331.917,798.18
22710.0,3000.0,23822.0,15987,1,k8s,mm,1,exp13,3,0,1,0,8,512,30,14610.931,25149.44,4328.26,793.71
22860.0,3000.0,23883.0,16046,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,14600.598,24920.064,4371.44,794.37
14940.0,3000.0,52763.0,35396,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,8225.011,18153.472,2912.881,1758.82
22890.0,3000.0,23935.0,16006,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,14379.05,25034.752,4464.791,796.08
24310.0,4000.0,23961.0,15999,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,15820.252,25608.192,4646.124,798.11
6.82,4000.0,119506.0,80057,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,2.764,13.504,1.194,3983.06
6.85,4000.0,119518.0,80061,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,2.767,64.448,1.234,3983.43
6.83,4000.0,120035.0,80072,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,2.777,118.144,1.304,3999.65
17910.0,4000.0,55261.0,36629,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,10595.323,21102.592,3454.472,1839.35
6.88,4000.0,120032.0,80071,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,2.78,12.008,1.205,4000.75
10900.0,4000.0,97404.0,64143,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,3058.872,14843.904,2779.578,3246.35
14890.0,4000.0,68042.0,43957,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,7915.497,18628.608,3062.866,2264.52
5.32,4000.0,120025.0,80065,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,1.719,199.424,1.594,3999.91
17740.0,4000.0,55548.0,36401,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,10199.572,20119.552,3445.308,1848.12
17960.0,4000.0,55824.0,36788,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,10342.898,20332.544,3517.184,1860.71
24250.0,4000.0,23719.0,16032,1,k8s,mm,1,exp13,3,0,1,0,8,512,30,15829.802,25886.72,4641.672,789.83
27510.0,4000.0,12756.0,7622,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,21841.878,28393.472,3799.689,425.2
24170.0,4000.0,24014.0,16017,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,15759.837,26247.168,4661.536,799.16
27460.0,4000.0,11700.0,9054,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,21874.188,28311.552,3910.479,389.59
25020.0,5000.0,23975.0,16187,1,k8s,mm,1,exp13,5,0,1,0,8,512,30,16382.467,26460.16,4854.6,798.81
25180.0,5000.0,23977.0,16063,1,k8s,mm,1,exp13,4,0,1,0,8,512,30,16584.547,26689.536,4848.258,799.31
25250.0,5000.0,24046.0,16065,1,k8s,mm,1,exp13,3,0,1,0,8,512,30,16725.988,26771.456,4832.593,801.31
25350.0,5000.0,23600.0,15905,1,k8s,mm,1,exp13,2,0,1,0,8,512,30,16680.731,26902.528,4860.185,785.93
25310.0,5000.0,23744.0,15825,1,k8s,mm,1,exp13,1,0,1,0,8,512,30,16586.496,26820.608,4883.231,790.97
18140.0,6000.0,91869.0,60810,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,8916.886,21315.584,3971.639,3062.15
20500.0,6000.0,60609.0,40980,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,13286.709,22593.536,3839.105,2020.16
22000.0,6000.0,51926.0,35071,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,14229.139,23642.112,4152.664,1730.88
14470.0,6000.0,99349.0,66765,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,8814.672,17170.432,2772.949,3308.05
13910.0,6000.0,102890.0,67987,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,8405.232,15622.144,2707.19,3422.34
21680.0,6000.0,55717.0,36805,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,13670.486,24231.936,4127.03,1855.72
16620.0,6000.0,83555.0,55580,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,10130.298,18628.608,3215.519,2780.3
16020.0,6000.0,89836.0,59933,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,9829.94,18530.304,3037.35,2994.4
15390.0,6000.0,94873.0,62824,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,9426.351,17317.888,2930.072,3159.06
21510.0,6000.0,55575.0,36801,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,13554.276,23740.416,4136.391,1851.71
24580.0,10000.0,55489.0,36639,1,k8s,sn,1,exp13,4,0,1,0,8,512,30,16060.296,26329.088,4768.718,1849.64
24590.0,10000.0,55744.0,37088,1,k8s,sn,1,exp13,3,0,1,0,8,512,30,16046.544,25968.64,4755.129,1858.04
24000.0,10000.0,61984.0,40499,1,k8s,sn,1,exp13,2,0,1,0,8,512,30,15427.067,25362.432,4651.813,2061.84
23040.0,10000.0,88419.0,58534,1,k8s,sn,1,exp13,1,0,1,0,8,512,30,13527.485,25477.12,4429.49,2942.87
19510.0,10000.0,107245.0,72106,1,k8s,hr,1,exp13,5,0,1,0,8,512,30,12603.228,21348.352,3740.394,3572.04
20330.0,10000.0,98356.0,65789,1,k8s,hr,1,exp13,4,0,1,0,8,512,30,13274.446,22708.224,3903.698,3274.77
20960.0,10000.0,92727.0,62375,1,k8s,hr,1,exp13,3,0,1,0,8,512,30,13625.124,22528.0,4062.127,3085.37
20840.0,10000.0,92990.0,62581,1,k8s,hr,1,exp13,2,0,1,0,8,512,30,13665.134,22380.544,3974.903,3096.94
21860.0,10000.0,84227.0,56919,1,k8s,hr,1,exp13,1,0,1,0,8,512,30,14386.938,23527.424,4181.148,2803.85
24640.0,10000.0,55700.0,36664,1,k8s,sn,1,exp13,5,0,1,0,8,512,30,16050.678,25870.336,4762.798,1852.63
