Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
13360.0,1000.0,19712.0,12989,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,6210.433,18235.392,2892.603,655.92
7.15,1000.0,29782.0,19965,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,4.038,14.968,1.177,992.63
7.61,1000.0,29932.0,20000,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,4.292,21.216,1.2,997.41
7.7,1000.0,29785.0,19967,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,4.404,19.264,1.214,992.04
6.38,1000.0,29793.0,19966,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,2.009,11.992,1.333,992.8
6.41,1000.0,29563.0,19965,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,2.012,10.728,1.338,983.37
13.43,1000.0,29794.0,19967,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,2.2,65.728,3.134,992.98
16.94,1000.0,29785.0,19963,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,2.396,57.6,3.497,992.02
13990.0,1000.0,19587.0,13180,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,6606.489,17842.176,2970.97,651.66
11410.0,1000.0,21299.0,13241,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,4880.262,14434.304,2630.475,709.27
4.93,1500.0,44445.0,29656,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,1.791,18.256,1.031,1481.39
6.24,1500.0,44626.0,29664,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,1.935,12.504,1.302,1487.33
6.3,1500.0,44617.0,29670,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,1.939,13.456,1.298,1486.12
6.09,1500.0,44442.0,29655,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,1.914,10.064,1.265,1480.59
5.15,1500.0,44627.0,29664,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1.889,8.044,1.072,1487.27
21430.0,2000.0,19384.0,13115,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,13293.173,24444.928,4074.348,644.88
21150.0,2000.0,19482.0,13031,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,12923.059,23887.872,4062.887,649.42
21430.0,2000.0,19423.0,13031,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,13238.766,23937.024,4067.256,647.14
8.76,2000.0,59704.0,39853,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,4.611,21.664,1.391,1989.74
8.69,2000.0,59460.0,39814,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,4.516,21.712,1.409,1981.31
8.15,2000.0,59694.0,39855,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,4.216,15.848,1.36,1988.94
7.16,2000.0,59465.0,39817,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,3.618,15.648,1.341,1981.73
6.16,2000.0,59462.0,39813,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,2.872,14.728,1.426,1981.59
21350.0,2000.0,19440.0,13051,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,13311.882,23674.88,4039.675,646.95
21560.0,2000.0,19320.0,13077,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,13384.967,23789.568,4096.995,644.03
6.3,2000.0,59469.0,39813,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,1.911,27.888,1.355,1981.79
6.28,2000.0,59458.0,39814,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,1.927,14.728,1.298,1981.48
6.23,2000.0,59458.0,39815,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,1.92,12.264,1.279,1981.66
5.01,2000.0,59707.0,39849,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,1.792,18.368,1.046,1990.2
5.23,2000.0,59226.0,39797,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1.903,8.304,1.092,1973.7
6.29,2500.0,74569.0,49978,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,1.942,23.728,1.303,2485.45
6.72,2500.0,74309.0,49979,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,2.002,38.496,1.686,2476.54
6.45,2500.0,74912.0,50012,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,1.973,12.384,1.326,2496.22
5.15,2500.0,74910.0,50013,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,1.821,9.456,1.072,2496.74
5.24,2500.0,74584.0,49974,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1.912,20.848,1.097,2485.64
6.62,3000.0,89913.0,59863,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,2.012,14.24,1.366,2996.86
8.91,3000.0,89924.0,59863,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,4.044,24.752,1.669,2997.08
6.8,3000.0,89933.0,59863,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,2.04,57.28,1.885,2997.24
24070.0,3000.0,37359.0,24803,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,9731.384,27656.192,5717.584,1242.58
22170.0,3000.0,37973.0,24928,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,9606.071,25165.824,5511.877,1264.61
7.48,3000.0,89920.0,59864,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,3.279,17.952,1.607,2996.97
5.25,3000.0,89540.0,59892,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,1.854,18.128,1.097,2984.17
5.44,3000.0,89924.0,59862,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1.96,9.376,1.125,2996.78
6.68,3000.0,89546.0,59888,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,2.024,18.128,1.378,2984.42
23890.0,3000.0,19332.0,12977,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,15465.009,25657.344,4551.306,644.04
23950.0,3000.0,19544.0,13143,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,15463.808,25591.808,4549.866,651.16
24020.0,3000.0,19368.0,12972,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,15555.447,26230.784,4568.395,645.13
23900.0,3000.0,19477.0,13105,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,15459.926,25919.488,4559.278,649.26
24490.0,3000.0,41108.0,26926,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,8491.09,27721.728,6065.815,1367.35
23900.0,3000.0,19423.0,13047,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,15349.171,26050.56,4609.548,646.56
25330.0,4000.0,19622.0,13167,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,16670.179,26656.768,4858.31,654.05
4330.0,4000.0,111956.0,74855,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1389.812,6344.704,979.566,3731.9
8180.0,4000.0,96723.0,64384,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,3846.953,10272.768,1745.075,3222.66
12990.0,4000.0,76568.0,42312,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,7517.607,14565.376,3380.393,2551.91
8160.0,4000.0,96760.0,65174,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,3787.695,10141.696,1739.857,3218.33
4450.0,4000.0,104809.0,65833,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,821.111,5906.432,1267.124,3493.76
20590.0,4000.0,70709.0,46267,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,6932.121,24559.616,5037.013,2351.94
21200.0,4000.0,49825.0,32427,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,9572.437,24428.544,5036.097,1657.29
24020.0,4000.0,36746.0,24428,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,12598.003,27836.416,5437.113,1222.2
22300.0,4000.0,40131.0,26472,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,11650.181,26394.624,5034.975,1334.77
23510.0,4000.0,37062.0,24580,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,11744.023,29392.896,5022.157,1232.97
25380.0,4000.0,19421.0,13063,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,16702.946,27033.6,4838.161,646.19
25300.0,4000.0,19442.0,13026,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,16632.527,26525.696,4805.177,647.68
25210.0,4000.0,19430.0,13029,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,16517.444,26787.84,4814.311,646.71
25210.0,4000.0,19270.0,12967,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,16454.035,26624.0,4830.268,642.07
26100.0,5000.0,19390.0,12947,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,17267.822,27377.664,5033.655,645.23
26070.0,5000.0,19431.0,13114,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,17149.24,27869.184,5015.021,647.44
26170.0,5000.0,19423.0,13097,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,17263.944,27312.128,5062.153,646.02
26050.0,5000.0,19343.0,12980,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,17218.046,27459.584,5027.415,644.35
26130.0,5000.0,19428.0,12987,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,17224.349,27213.824,5031.396,646.68
24360.0,6000.0,67120.0,44171,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,11197.032,28082.176,5741.034,2237.27
25510.0,6000.0,46847.0,31002,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,13985.603,27328.512,5162.878,1558.27
25130.0,6000.0,38860.0,25679,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,14600.948,27394.048,5096.68,1292.45
14060.0,6000.0,104656.0,75931,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,8596.27,16211.968,2164.183,3486.62
10840.0,6000.0,124900.0,83570,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,5975.464,13115.392,2135.756,4154.25
26250.0,6000.0,36951.0,24734,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,14589.056,29130.752,5092.913,1230.85
15380.0,6000.0,95331.0,64185,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,9431.338,17924.096,2859.313,3173.19
14990.0,6000.0,96846.0,64214,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,9186.394,17940.48,2927.622,3221.25
15340.0,6000.0,93957.0,62593,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,9296.177,17416.192,2919.003,3128.47
25870.0,6000.0,36822.0,24283,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,14822.653,27967.488,5181.641,1225.91
27310.0,10000.0,37123.0,24462,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,16658.738,29245.44,5468.868,1234.71
27330.0,10000.0,38199.0,25300,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,16714.812,29147.136,5250.084,1273.35
27430.0,10000.0,44543.0,29144,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,16160.726,29048.832,5482.731,1484.85
25770.0,10000.0,63450.0,41633,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,14513.638,28852.224,5207.326,2114.06
17810.0,10000.0,125381.0,83383,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,11401.388,19759.104,3414.014,4179.35
19790.0,10000.0,105008.0,71382,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,12991.585,21757.952,3801.644,3500.51
20840.0,10000.0,95633.0,63068,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,13620.476,22331.392,4080.037,3183.88
20960.0,10000.0,93869.0,61369,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,13668.937,22495.232,4024.341,3126.62
20550.0,10000.0,98015.0,64493,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,13249.8,22249.472,4070.453,3267.18
27900.0,10000.0,37100.0,25004,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,16350.513,28917.76,5190.444,1233.92
